alunoid,campus,curso,forma_acesso_seletivo,frequencia,reprovacoes,rendabruta,ira,modalidade,genero,raca,idade,idioma,ficou_tempo_sem_estudar,razao_ausencia_educacional,quantidade_computadores,exclusivo_rede_publica,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,situacao
57792,MTC,Técnico em Design de Móveis,,95.0%,0.0,500.0,8.57,Integrado,F,Parda,24,False,False,,0.0,False,Mãe,Ensino médio incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
65873,MTC,Técnico em Informática,CON,100.0%,0.0,1166.0,8.35,Integrado,M,Parda,22,False,False,,0.0,False,Mãe,Ensino médio incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Empresa privada,Concluído
150718,MTC,Técnico de Segurança Do Trabalho,COT,87.0%,0.0,1200.0,8.61,Integrado,F,Parda,17,False,False,,0.0,False,Mãe,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
154393,MTC,Técnico de Segurança Do Trabalho,CON,93.0%,0.0,1800.0,8.06,Integrado,F,Branca,17,False,False,,0.0,False,Mãe,Pós-graduação completa,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
77025,MTC,Técnico em Informática,COT,97.0%,0.0,900.0,5.92,Integrado,F,Parda,25,False,False,,0.0,False,Pais,Alfabetizado,Alfabetizado,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
170399,MTC,Técnico em Eletromecânica,CON,99.0%,0.0,9300.0,9.46,Integrado,M,Parda,15,False,False,,0.0,False,Mãe,Ensino superior completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
65406,MTC,Técnico de Segurança Do Trabalho,,100.0%,0.0,700.0,8.58,Integrado,F,Parda,21,False,False,,0.0,False,Mãe,Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalha com ví­nculo empregatício,Concluído
76611,MTC,Técnico em Eletrônica,CON,98.0%,0.0,900.0,6.08,Integrado,M,Preta,21,False,False,,0.0,False,Avó,Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Evasão
65339,MTC,Técnico em Eletrônica,,94.0%,0.0,600.0,7.26,Integrado,M,Parda,22,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
91851,MTC,Técnico em Informática,CON,96.0%,0.0,6000.0,8.66,Integrado,F,Branca,20,False,False,,0.0,False,Pais,Ensino superior completo,Ensino superior completo,2.0,Solteiro(a),0,Urbano,Serviço público,Concluído
78748,MTC,Técnico em Design de Móveis,COT,100.0%,0.0,0.0,6.89,Integrado,F,Branca,21,False,False,,0.0,False,Mãe,Ensino fundamental completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
106533,MTC,Técnico em Eletrotécnica,COT,94.0%,0.0,4227.28,8.19,Integrado,M,Branca,19,True,False,,0.0,False,Tios,Pós-graduação completa,Ensino superior incompleto,1.0,Solteiro(a),0,Urbano,Serviço público,Concluído
65967,MTC,Técnico em Comunicação Visual,COT,100.0%,0.0,0.0,8.4,Integrado,M,Parda,22,True,False,,0.0,False,Avó,Ensino fundamental incompleto,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
44931,MTC,Técnico em Informática,,98.0%,0.0,200.0,4.84,Integrado,M,Parda,24,False,False,,0.0,False,Mãe,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
57373,MTC,Técnico de Segurança Do Trabalho,,95.0%,0.0,800.0,7.75,Integrado,F,Parda,23,True,False,,0.0,False,Mãe,Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
65905,MTC,Técnico em Edificações,,95.0%,0.0,700.0,8.46,Integrado,F,Parda,22,False,False,,0.0,False,Pais,Ensino médio incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
90150,MTC,Técnico em Edificações,CON,99.0%,0.0,1194.66,9.39,Integrado,M,Preta,20,False,False,,0.0,False,Pai,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalha com ví­nculo empregatício,Concluído
57364,MTC,Técnico em Eletrotécnica,,85.0%,0.0,0.0,7.75,Integrado,M,Preta,23,True,False,,0.0,False,Pais,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
45247,MTC,Técnico em Eletrotécnica,,91.0%,0.0,0.0,8.06,Integrado,M,Parda,24,False,False,,0.0,False,Parentes,Ensino médio incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Beneficiário ou Pensionista do INSS,Concluído
78475,MTC,Técnico em Eletrotécnica,CON,100.0%,0.0,2300.0,7.34,Integrado,M,Preta,20,False,False,,0.0,False,Mãe,Ensino fundamental completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Autônomo,Concluído
66738,MTC,Técnico em Comunicação Visual,,100.0%,0.0,1200.0,8.55,Integrado,F,Parda,23,False,False,,0.0,False,Parentes,Ensino fundamental completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
36009,MTC,Técnico em Eletrônica,COT,100.0%,0.0,500.0,6.37,Integrado,M,Parda,27,False,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
106824,MTC,Técnico em Informática,COT,97.0%,0.0,702.0,8.48,Integrado,M,Branca,19,True,False,,0.0,False,Mãe,Ensino fundamental incompleto,Não sei informar,0.0,Solteiro(a),0,Urbano,Beneficiário ou Pensionista do INSS,Concluído
91819,MTC,Técnico em Design de Móveis,CON,97.0%,0.0,3500.0,8.43,Integrado,F,Parda,20,True,False,,0.0,False,Pais,Ensino superior incompleto,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Trabalha com ví­nculo empregatício,Concluído
134301,MTC,Técnico em Comunicação Visual,CON,98.0%,0.0,200.0,8.55,Integrado,F,Preta,17,False,False,,0.0,False,Pais,Ensino fundamental completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado
37415,MTC,Técnico em Eletrotécnica,,100.0%,0.0,0.0,6.52,Integrado,F,Preta,25,False,False,,0.0,False,Pais,Ensino fundamental completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Evasão
65693,MTC,Técnico de Segurança Do Trabalho,COT,98.0%,0.0,0.0,8.28,Integrado,F,Parda,22,False,False,,0.0,False,Pais,NÃ£o Estudou,Não Estudou,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
107474,MTC,Técnico em Design de Móveis,CON,96.0%,0.0,800.0,8.62,Integrado,F,Branca,19,False,False,,0.0,False,Avó,Ensino superior completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
173628,MTC,Técnico em Eletromecânica,COT,99.0%,0.0,2.5,8.97,Integrado,M,Branca,15,False,False,,0.0,False,Mãe,Ensino superior incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado
90474,MTC,Técnico em Edificações,CON,96.0%,0.0,1045.0,8.67,Integrado,F,Parda,20,True,False,,0.0,False,Avó,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
56761,MTC,Técnico em Edificações,COT,94.0%,0.0,200.0,5.63,Integrado,F,Parda,23,False,False,,0.0,False,Sozinho,Ensino fundamental incompleto,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
106300,MTC,Técnico em Química,CON,98.0%,0.0,5000.0,8.33,Integrado,M,Branca,20,False,False,,0.0,False,Pais,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
120297,MTC,Técnico em Informática,CON,97.0%,0.0,1600.0,9.06,Integrado,M,Branca,18,False,False,,0.0,False,Pai,Ensino superior completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
44426,MTC,Técnico em Eletromecânica,COT,100.0%,0.0,0.0,7.73,Integrado,M,Preta,25,False,False,,0.0,False,Pais,Ensino fundamental completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
44228,MTC,Técnico em Eletrotécnica,,94.0%,0.0,700.0,7.9,Integrado,F,Branca,24,True,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
134577,MTC,Técnico em Design de Móveis,CON,92.0%,0.0,1500.0,8.43,Integrado,F,Preta,18,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
65224,MTC,Técnico em Eletromecânica,CON,91.0%,0.0,10.0,7.9,Integrado,M,Parda,22,True,False,,0.0,False,Pais,Ensino médio incompleto,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
149117,MTC,Técnico em Design de Móveis,CON,98.0%,0.0,1500.0,9.61,Integrado,F,Parda,16,False,False,,0.0,False,Pais,Ensino superior completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Serviço público,Matriculado
123030,MTC,Técnico em Eletromecânica,CON,97.0%,0.0,3900.0,9.05,Integrado,F,Indã­Gena,18,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
154425,MTC,Técnico em Química,COT,86.0%,0.0,1302.0,8.3,Integrado,M,Preta,16,True,False,,0.0,False,Pais,Alfabetizado,Não conhece,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
44551,MTC,Técnico em Design de Móveis,,99.0%,0.0,900.0,5.7,Integrado,M,Preta,25,True,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Autônomo,Evasão
65778,MTC,Técnico de Segurança Do Trabalho,CON,96.0%,0.0,800.0,8.71,Integrado,F,Parda,23,False,False,,0.0,False,Mãe,Ensino fundamental completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
58474,MTC,Técnico em Informática,,98.0%,0.0,937.0,4.3,Integrado,F,Preta,25,True,False,,0.0,False,Outro,Não sei informar,Não sei informar,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Transferido Externo
120589,MTC,Técnico em Química,COT,98.0%,0.0,0.0,8.76,Integrado,F,Parda,18,True,False,,0.0,False,Pai,Alfabetizado,Alfabetizado,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
46307,MTC,Técnico em Eletrônica,,100.0%,0.0,362.0,7.23,Integrado,M,Parda,25,False,False,,0.0,False,Mãe,Ensino fundamental completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Pescador,Concluído
66571,MTC,Técnico em Design de Móveis,,99.0%,0.0,963.33,7.41,Integrado,F,Parda,23,False,False,,0.0,False,Mãe,Ensino fundamental incompleto,Não sei informar,0.0,Solteiro(a),0,Urbano,Empresa privada,Concluído
65960,MTC,Técnico em Eletrônica,COT,98.0%,0.0,1000.0,3.88,Integrado,M,Preta,22,False,False,,0.0,False,Pais,Alfabetizado,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Evasão
44325,MTC,Técnico em Eletrônica,,90.0%,0.0,2400.0,8.84,Integrado,M,Branca,23,True,False,,0.0,False,Parentes,Ensino superior completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
90032,MTC,Técnico de Segurança Do Trabalho,CON,97.0%,0.0,0.0,8.8,Integrado,M,Parda,20,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Não Estudou,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
56591,MTC,Técnico em Edificações,,100.0%,0.0,937.0,6.6,Integrado,F,Preta,23,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
173141,MTC,Técnico em Química,COT,57.0%,0.0,1700.0,8.25,Integrado,F,Preta,15,False,False,,0.0,False,Amigo(s),Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
76719,MTC,Técnico em Química,CON,97.0%,0.0,26000.0,8.72,Integrado,F,Preta,21,True,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Serviço público,Concluído
58119,MTC,Técnico em Design de Móveis,,97.0%,0.0,7716.94,8.69,Integrado,F,Parda,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Serviço público,Concluído
36099,MTC,Técnico em Eletrônica,,100.0%,0.0,0.0,7.23,Integrado,M,Parda,25,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
77640,MTC,Técnico em Design de Móveis,COT,100.0%,0.0,700.0,7.02,Integrado,F,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
77322,MTC,Técnico em Eletrotécnica,COT,100.0%,0.0,900.0,7.9,Integrado,M,Branca,23,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
154096,MTC,Técnico em Química,CON,97.0%,0.0,4300.0,8.81,Integrado,F,Branca,16,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
125892,MTC,Técnico em Química,CON,97.0%,0.0,1550.0,9.01,Integrado,F,Branca,18,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Autônomo,Concluído
99217,MTC,Técnico em Química,COT,99.0%,0.0,2300.0,8.74,Integrado,F,Parda,21,False,False,,0.0,False,Outro,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Autônomo,Concludente
65869,MTC,Técnico em Comunicação Visual,,90.0%,0.0,4952.0,9.06,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Serviço público,Concluído
65748,MTC,Técnico em Eletrotécnica,,82.0%,0.0,1874.0,8.16,Integrado,F,Parda,22,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Aposentado,Matriculado
78382,MTC,Técnico em Edificações,CON,95.0%,0.0,0.0,8.69,Integrado,F,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Concluído
147511,MTC,Técnico em Informática,CON,77.0%,0.0,2701.0,8.36,Integrado,M,Parda,16,True,False,,0.0,False,Pais,Ensino médio completo,Pós-graduação completa,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
132825,MTC,Técnico de Segurança Do Trabalho,CON,96.0%,0.0,500.0,8.57,Integrado,F,Parda,17,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
57369,MTC,Técnico em Química,,100.0%,0.0,1000.0,8.19,Integrado,M,Parda,22,True,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Autônomo,Concluído
70097,MTC,Técnico em Edificações,COT,100.0%,0.0,1299.0,8.21,Integrado,F,Preta,22,True,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Aposentado,Concluído
45003,MTC,Técnico em Química,,100.0%,0.0,380.0,8.25,Integrado,F,Preta,24,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Evasão
77042,MTC,Técnico em Informática,CON,97.0%,0.0,980.0,7.18,Integrado,M,Parda,21,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
169511,MTC,Técnico em Eletromecânica,CON,97.0%,0.0,1500.0,8.37,Integrado,F,Branca,15,False,False,,0.0,False,Pais,Ensino médio completo,Não Estudou,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
76979,MTC,Técnico em Edificações,COT,100.0%,0.0,500.0,7.65,Integrado,M,Branca,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
148888,MTC,Técnico em Edificações,COT,97.0%,0.0,1200.0,8.27,Integrado,F,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalha com ví­nculo empregatício,Matriculado
66996,MTC,Técnico em Informática,COT,98.0%,0.0,954.0,7.95,Integrado,M,Parda,23,False,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
150138,MTC,Técnico em Química,COT,94.0%,0.0,2000.0,9.06,Integrado,F,Parda,17,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
137214,MTC,Técnico em Edificações,COT,95.0%,0.0,12100.0,8.67,Integrado,F,Parda,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
149137,MTC,Técnico de Segurança Do Trabalho,COT,98.0%,0.0,1000.0,8.66,Integrado,F,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
173586,MTC,Técnico em Química,CON,98.0%,0.0,2200.0,8.45,Integrado,M,Parda,15,False,False,,0.0,False,Avô,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado
43894,MTC,Técnico em Eletromecânica,,100.0%,0.0,1450.5,8.71,Integrado,M,Parda,24,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
36185,MTC,Técnico em Eletrotécnica,,97.0%,0.0,1880.0,7.21,Integrado,M,Parda,25,True,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
148864,MTC,Técnico de Segurança Do Trabalho,COT,93.0%,0.0,1850.0,8.27,Integrado,F,Parda,16,False,False,,0.0,False,Tios,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
77403,MTC,Técnico em Eletrotécnica,CON,99.0%,0.0,800.0,5.84,Integrado,M,Parda,22,True,False,,0.0,False,Parentes,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
150187,MTC,Técnico em Edificações,CON,98.0%,0.0,9.0,8.69,Integrado,F,Parda,16,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado
56700,MTC,Técnico de Segurança Do Trabalho,,97.0%,0.0,1385.95,8.7,Integrado,M,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
171431,MTC,Técnico em Eletromecânica,COT,99.0%,0.0,600.0,8.59,Integrado,M,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
153154,MTC,Técnico de Segurança Do Trabalho,COT,98.0%,0.0,1000.0,8.72,Integrado,M,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
68020,MTC,Técnico em Eletrônica,CON,100.0%,0.0,700.0,7.21,Integrado,M,Parda,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
79386,MTC,Técnico em Informática,CON,100.0%,0.0,1045.0,7.56,Integrado,M,Parda,21,True,False,,0.0,False,Avô,Ensino médio completo,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
77030,MTC,Técnico em Design de Móveis,COT,98.0%,0.0,1350.0,6.95,Integrado,F,Parda,21,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
119563,MTC,Técnico em Comunicação Visual,COT,94.0%,0.0,1000.0,8.71,Integrado,F,Preta,19,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Serviço público,Concluído
152409,MTC,Técnico em Edificações,CON,96.0%,0.0,2000.0,8.44,Integrado,F,Parda,16,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado
67910,MTC,Técnico em Química,COT,99.0%,0.0,954.0,7.51,Integrado,F,Preta,23,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
56805,MTC,Técnico em Design de Móveis,,97.0%,0.0,20.0,7.59,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
77670,MTC,Técnico em Edificações,COT,100.0%,0.0,2558.17,7.96,Integrado,F,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Concluído
78018,MTC,Técnico em Eletromecânica,CON,94.0%,0.0,1212.0,6.83,Integrado,M,Parda,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
169620,MTC,Técnico em Química,COT,99.0%,0.0,1300.0,8.61,Integrado,M,Parda,16,False,False,,0.0,False,Parentes,Ensino médio completo,Não conhece,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
65631,MTC,Técnico em Eletrotécnica,COT,98.0%,0.0,954.0,7.79,Integrado,F,Parda,22,False,False,,0.0,False,Outro,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Serviço público,Matriculado
150046,MTC,Técnico de Segurança Do Trabalho,CON,98.0%,0.0,1200.0,8.56,Integrado,F,Branca,15,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
152771,MTC,Técnico em Edificações,COT,99.0%,0.0,1200.0,8.33,Integrado,F,Preta,17,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Matriculado
108341,MTC,Técnico em Design de Móveis,COT,96.0%,0.0,1598.0,8.85,Integrado,F,Parda,19,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não informado,Concluído
150636,MTC,Técnico de Segurança Do Trabalho,CON,89.0%,0.0,1700.0,8.49,Integrado,F,Branca,16,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
78343,MTC,Técnico em Eletrotécnica,COT,90.0%,0.0,950.0,6.73,Integrado,M,Parda,20,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
173566,MTC,Técnico em Eletromecânica,COT,98.0%,0.0,1600.0,8.53,Integrado,M,Parda,15,False,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
66743,MTC,Técnico em Eletrônica,,99.0%,0.0,880.0,7.14,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Beneficiário ou Pensionista do INSS,Concluído
67619,MTC,Técnico em Eletrônica,,98.0%,0.0,700.0,0.24,Integrado,M,Parda,29,False,False,,0.0,False,Pai,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Evasão
150025,MTC,Técnico em Design de Móveis,CON,91.0%,0.0,300.0,8.42,Integrado,F,Branca,16,True,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado
77600,MTC,Técnico em Eletrotécnica,,99.0%,0.0,0.0,8.53,Integrado,F,Parda,21,False,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,0.0,Solteiro(a),0,Urbano,Autônomo,Concluído
150035,MTC,Técnico de Segurança Do Trabalho,CON,79.0%,0.0,800.0,8.03,Integrado,F,Branca,17,False,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
66434,MTC,Técnico em Eletromecânica,,97.0%,0.0,800.0,6.61,Integrado,F,Parda,22,False,False,,0.0,False,Mãe,Ensino médio completo,Não Estudou,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
119486,MTC,Técnico em Eletrotécnica,CON,97.0%,0.0,3900.0,8.96,Integrado,M,Branca,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Concluído
120693,MTC,Técnico em Eletromecânica,COT,97.0%,0.0,2137.0,8.27,Integrado,M,Preta,18,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Concluído
79276,MTC,Técnico em Informática,COT,98.0%,0.0,0.0,7.01,Integrado,M,Indigena,21,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,3.0,Solteiro(a),0,Urbano,Não está trabalhando,Concluído
56503,MTC,Técnico em Eletrônica,,100.0%,0.0,1000.0,7.41,Integrado,M,Parda,40,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Concludente
76666,MTC,Técnico em Eletromecânica,COT,98.0%,0.0,190.0,6.51,Integrado,F,Preta,22,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Matriculado
171633,MTC,Técnico em Química,COT,93.0%,0.0,2900.89,8.78,Integrado,M,Parda,15,False,False,,0.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalha com ví­nculo empregatício,Matriculado
85664,MTC,Química EAD,,94.0%,0.0,0.0,9.5,Licenciatura,F,Parda,32,False,False,,0.0,False,Pais,Ensino fundamental incompleto,Não Estudou,0.0,Solteiro(a),0,Urbano,Empresa privada,Formado
137048,MTC,Programa de Doutorado em Quimica em Associação Ufma-Ifma,CON,70.0%,0.0,6200.0,9.01,Doutorado,F,Parda,32,False,False,,0.0,False,Pais,Ensino médio incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Estágio ou bolsa,Matrícula Vínculo Institucional
